Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Contact,Date1,Date2,Date3,Date4,Date9,Date10,Date11,Date12,Date17,Date19,Date20,Date21
1514,cA-2017-112809,18-08-2017,22-08-2017,standarD CLASS,RA-19915,Russell Applegate,CoNsuMER,unITED sTAteS,Dallas,Texas,75220,cENtrAL,OFF-BI-10001098,OffICE SUpplIES,Binders,ACco D-Ring Binder w/DublLock,21.38,5,0.8,-33.139,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1515,cA-2017-112809,18-08-2017,22-08-2017,standarD CLASS,RA-19915,Russell Applegate,CoNsuMER,unITED sTAteS,Dallas,Texas,75220,cENtrAL,OFF-BI-10001636,OffICE SUpplIES,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.744,4,0.8,-11.4648,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1516,us-2017-160759,11-12-2017,17-12-2017,standarD CLASS,AI-10855,Arianne Irving,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19120,East,FUR-CH-10002961,FUrNItuRE,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1517,cA-2017-148446,10-12-2017,14-12-2017,sEconD cLaSS,MC-17845,Michael Chen,CoNsuMER,unITED sTAteS,North Las Vegas,Nevada,89031,west,FUR-TA-10004256,FUrNItuRE,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4,0,116.872,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1518,cA-2014-111059,03-02-2014,06-02-2014,sEconD cLaSS,Tb-21400,Tom Boeckenhauer,CoNsuMER,unITED sTAteS,Seattle,WasHington,98105,west,OFF-BI-10004593,OffICE SUpplIES,Binders,Ibico Laser imprintable Binding System Covers,83.84,2,0.2,27.248,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1519,cA-2014-111059,03-02-2014,06-02-2014,sEconD cLaSS,Tb-21400,Tom Boeckenhauer,CoNsuMER,unITED sTAteS,Seattle,WasHington,98105,west,OFF-BI-10002827,OffICE SUpplIES,Binders,Avery Durable Poly Binders,13.272,3,0.2,4.3134,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
1520,cA-2017-116204,11-02-2017,14-02-2017,sEconD cLaSS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,SAN FranCISCO,cAlifornia,94110,west,OFF-BI-10001759,OffICE SUpplIES,Binders,"ACco Pressboard Covers with StorAge Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1521,cA-2017-109946,16-04-2017,21-04-2017,standarD CLASS,PL-18925,Paul LucAs,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,OFF-AR-10001419,OffICE SUpplIES,Art,Newell 325,16.52,5,0.2,2.065,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1522,cA-2015-144806,06-12-2015,11-12-2015,standarD CLASS,gh-14425,Gary Hwang,CoNsuMER,unITED sTAteS,Tucson,Arizona,85705,west,FUR-FU-10002253,FUrNItuRE,FurnisHings,"Howard Miller 13"" Diameter Pewter FinisH Round Wall Clock",206.112,6,0.2,48.9516,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1523,cA-2015-144806,06-12-2015,11-12-2015,standarD CLASS,gh-14425,Gary Hwang,CoNsuMER,unITED sTAteS,Tucson,Arizona,85705,west,OFF-PA-10002586,OffICE SUpplIES,Paper,Xerox 1970,19.92,5,0.2,6.723,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1524,cA-2015-144806,06-12-2015,11-12-2015,standarD CLASS,gh-14425,Gary Hwang,CoNsuMER,unITED sTAteS,Tucson,Arizona,85705,west,OFF-PA-10003039,OffICE SUpplIES,Paper,Xerox 1960,198.272,8,0.2,61.96,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1525,cA-2015-144806,06-12-2015,11-12-2015,standarD CLASS,gh-14425,Gary Hwang,CoNsuMER,unITED sTAteS,Tucson,Arizona,85705,west,OFF-ST-10004804,OffICE SUpplIES,StorAge,"Belkin 19"" Vented Equipment sHelf, Black",247.104,6,0.2,-58.6872,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1526,cA-2015-144806,06-12-2015,11-12-2015,standarD CLASS,gh-14425,Gary Hwang,CoNsuMER,unITED sTAteS,Tucson,Arizona,85705,west,OFF-AR-10004042,OffICE SUpplIES,Art,"BOSTon Model 1800 Electric Pencil sHarpeners, Putty/Woodgrain",86.304,6,0.2,9.7092,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1527,cA-2016-122392,22-07-2016,27-07-2016,standarD CLASS,CJ-12010,cAroline Jumper,CoNsuMER,unITED sTAteS,Allentown,Pennsylvania,18103,East,OFF-AR-10002221,OffICE SUpplIES,Art,12 Colored sHort Pencils,4.16,2,0.2,0.364,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1528,cA-2016-122392,22-07-2016,27-07-2016,standarD CLASS,CJ-12010,cAroline Jumper,CoNsuMER,unITED sTAteS,Allentown,Pennsylvania,18103,East,FUR-FU-10002456,FUrNItuRE,FurnisHings,"Master cAster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1529,cA-2015-148432,07-11-2015,10-11-2015,sEconD cLaSS,MC-18130,Mike cAudle,coRpoRAte,unITED sTAteS,Newark,Delaware,19711,East,OFF-FA-10004968,OffICE SUpplIES,Fasteners,Rubber Band Ball,26.18,7,0,0.5236,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1530,cA-2015-148432,07-11-2015,10-11-2015,sEconD cLaSS,MC-18130,Mike cAudle,coRpoRAte,unITED sTAteS,Newark,Delaware,19711,East,OFF-PA-10001274,OffICE SUpplIES,Paper,Loose Memo sHeets,7.3,2,0,3.431,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1531,cA-2015-103793,26-03-2015,31-03-2015,standarD CLASS,BV-11245,Benjamin Venier,coRpoRAte,unITED sTAteS,Miami,Florida,33142,SOUTH,OFF-PA-10001125,OffICE SUpplIES,Paper,Xerox 1988,74.352,3,0.2,23.235,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1532,cA-2017-159884,31-08-2017,05-09-2017,standarD CLASS,JF-15490,jEremy Farry,CoNsuMER,unITED sTAteS,Tempe,Arizona,85281,west,OFF-ST-10000344,OffICE SUpplIES,StorAge,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1533,cA-2017-159884,31-08-2017,05-09-2017,standarD CLASS,JF-15490,jEremy Farry,CoNsuMER,unITED sTAteS,Tempe,Arizona,85281,west,OFF-FA-10000585,OffICE SUpplIES,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1534,cA-2016-139885,04-12-2016,08-12-2016,standarD CLASS,eB-13840,Ellis Ballard,coRpoRAte,unITED sTAteS,NEW york CITY,New York,10035,East,OFF-ST-10003324,OffICE SUpplIES,StorAge,Belkin OmniView SE Rackmount Kit,212.88,6,0,0,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1535,cA-2017-124086,10-02-2017,14-02-2017,standarD CLASS,mp-18175,Mike Pelletier,home OFFICE,unITED sTAteS,LAguna Niguel,cAlifornia,92677,west,FUR-BO-10004015,FUrNItuRE,BookcAses,"BusH Andora BookcAse, Maple/Graphite Gray FinisH",203.983,2,0.15,16.7986,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1536,cA-2016-112389,29-10-2016,02-11-2016,standarD CLASS,jm-15655,Jim Mitchum,coRpoRAte,unITED sTAteS,Bridgeton,New jErsey,8302,East,OFF-ST-10000419,OffICE SUpplIES,StorAge,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1537,cA-2016-112389,29-10-2016,02-11-2016,standarD CLASS,jm-15655,Jim Mitchum,coRpoRAte,unITED sTAteS,Bridgeton,New jErsey,8302,East,OFF-AP-10001626,OffICE SUpplIES,Appliances,"CommerCial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration BAgs",11.67,3,0,3.0342,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1538,cA-2017-121888,15-09-2017,17-09-2017,sEconD cLaSS,CL-11890,cArl Ludwig,CoNsuMER,unITED sTAteS,Everett,Massachusetts,2149,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0,11.5971,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
1539,cA-2017-121888,15-09-2017,17-09-2017,sEconD cLaSS,CL-11890,cArl Ludwig,CoNsuMER,unITED sTAteS,Everett,Massachusetts,2149,East,OFF-AR-10003478,OffICE SUpplIES,Art,"Avery Hi-Liter EverBold Pen Style FluoreScent Highlighters, 4/Pack",16.28,2,0,6.512,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1540,cA-2017-121888,15-09-2017,17-09-2017,sEconD cLaSS,CL-11890,cArl Ludwig,CoNsuMER,unITED sTAteS,Everett,Massachusetts,2149,East,FUR-BO-10002545,FUrNItuRE,BookcAses,"Atlantic Metals Mobile 3-sHelf BookcAses, Custom Colors",782.94,3,0,203.5644,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1541,cA-2017-121888,15-09-2017,17-09-2017,sEconD cLaSS,CL-11890,cArl Ludwig,CoNsuMER,unITED sTAteS,Everett,Massachusetts,2149,East,OFF-BI-10001765,OffICE SUpplIES,Binders,Wilson Jones Heavy-Duty cAseBound Ring Binders with Metal Hinges,242.48,7,0,116.3904,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1542,cA-2014-166884,11-03-2014,16-03-2014,sEconD cLaSS,CK-12205,Chloris Kastensmidt,CoNsuMER,unITED sTAteS,colUMBus,Ohio,43229,East,FUR-FU-10003981,FUrNItuRE,FurnisHings,Eldon Wave Desk ACcessories,8.32,5,0.2,2.288,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1543,cA-2014-166884,11-03-2014,16-03-2014,sEconD cLaSS,CK-12205,Chloris Kastensmidt,CoNsuMER,unITED sTAteS,colUMBus,Ohio,43229,East,OFF-FA-10001561,OffICE SUpplIES,Fasteners,Stockwell PusH Pins,10.464,6,0.2,1.7004,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1544,cA-2014-107181,04-02-2014,08-02-2014,standarD CLASS,DB-13270,DeBorah Brumfield,home OFFICE,unITED sTAteS,San Diego,cAlifornia,92024,west,OFF-BI-10004230,OffICE SUpplIES,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1545,cA-2014-107181,04-02-2014,08-02-2014,standarD CLASS,DB-13270,DeBorah Brumfield,home OFFICE,unITED sTAteS,San Diego,cAlifornia,92024,west,OFF-PA-10000350,OffICE SUpplIES,Paper,"MessAge Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0,16.0928,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1546,cA-2014-150245,31-12-2014,04-01-2015,sEconD cLaSS,PC-18745,Pamela Coakley,coRpoRAte,unITED sTAteS,Watertown,New York,13601,East,FUR-BO-10002613,FUrNItuRE,BookcAses,"Atlantic Metals Mobile 4-sHelf BookcAses, Custom Colors",1573.488,7,0.2,196.686,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1547,cA-2015-111395,23-11-2015,27-11-2015,standarD CLASS,VB-21745,Victoria Brennan,coRpoRAte,unITED sTAteS,san ANTONIO,Texas,78207,cENtrAL,OFF-PA-10000994,OffICE SUpplIES,Paper,Xerox 1915,335.52,4,0.2,117.432,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1548,cA-2015-111395,23-11-2015,27-11-2015,standarD CLASS,VB-21745,Victoria Brennan,coRpoRAte,unITED sTAteS,san ANTONIO,Texas,78207,cENtrAL,OFF-BI-10002867,OffICE SUpplIES,Binders,GBC Recycled Regency Composition Covers,23.912,2,0.8,-40.6504,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1549,cA-2015-111395,23-11-2015,27-11-2015,standarD CLASS,VB-21745,Victoria Brennan,coRpoRAte,unITED sTAteS,san ANTONIO,Texas,78207,cENtrAL,OFF-ST-10001291,OffICE SUpplIES,StorAge,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.3674,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1550,cA-2014-134278,06-07-2014,08-07-2014,FIRST cLaSs,EP-13915,Emily Phan,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10011,East,TEC-CO-10001046,Technology,Copiers,cAnon imAgeclass D680 Copier / Fax,559.992,1,0.2,174.9975,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1551,us-2017-124926,13-11-2017,18-11-2017,sEconD cLaSS,ME-17320,Maria Etezadi,home OFFICE,unITED sTAteS,houston,Texas,77095,cENtrAL,OFF-AP-10004868,OffICE SUpplIES,Appliances,Hoover CommerCial Soft Guard Upright Vacuum And Disposable Filtration BAgs,9.324,6,0.8,-24.7086,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1552,cA-2016-159345,17-06-2016,22-06-2016,standarD CLASS,IG-15085,Ivan Gibson,CoNsuMER,unITED sTAteS,San Diego,cAlifornia,92024,west,OFF-PA-10000806,OffICE SUpplIES,Paper,Xerox 1934,111.96,2,0,54.8604,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1553,cA-2014-130274,03-05-2014,05-05-2014,FIRST cLaSs,JS-15940,Joni Sundaresam,home OFFICE,unITED sTAteS,Appleton,WiSconsin,54915,cENtrAL,OFF-LA-10002195,OffICE SUpplIES,Labels,Avery 481,21.56,7,0,10.3488,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1554,cA-2017-158386,16-10-2017,21-10-2017,standarD CLASS,BO-11425,Bobby Odegard,CoNsuMER,unITED sTAteS,Richmond,Kentucky,40475,SOUTH,OFF-BI-10003719,OffICE SUpplIES,Binders,Large cApacity Hanging Post Binders,124.75,5,0,57.385,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1555,cA-2015-111507,06-02-2015,13-02-2015,standarD CLASS,vw-21775,Victoria Wilson,coRpoRAte,unITED sTAteS,Bellevue,WasHington,98006,west,OFF-AR-10001315,OffICE SUpplIES,Art,Newell 310,5.28,3,0,1.5312,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1556,cA-2017-120761,04-09-2017,08-09-2017,standarD CLASS,AB-10150,Aimee Bixby,CoNsuMER,unITED sTAteS,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,ACcessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable DiSc, 25/Pack",91.96,4,0,39.5428,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1557,cA-2016-109176,09-05-2016,15-05-2016,standarD CLASS,JW-16075,Julia west,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19140,East,OFF-EN-10003134,OffICE SUpplIES,Envelopes,Staple envelope,9.344,1,0.2,3.504,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1558,cA-2016-109176,09-05-2016,15-05-2016,standarD CLASS,JW-16075,Julia west,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19140,East,OFF-AR-10001955,OffICE SUpplIES,Art,Newell 319,79.36,5,0.2,9.92,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1559,cA-2015-112116,16-03-2015,18-03-2015,sEconD cLaSS,jE-15475,jEremy Ellison,CoNsuMER,unITED sTAteS,Seattle,WasHington,98103,west,FUR-TA-10001039,FUrNItuRE,Tables,KI Adjustable-Height Table,171.96,2,0,44.7096,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1560,cA-2016-126809,09-04-2016,13-04-2016,standarD CLASS,eB-13750,Edward Becker,coRpoRAte,unITED sTAteS,Seattle,WasHington,98103,west,OFF-BI-10003712,OffICE SUpplIES,Binders,"ACco Pressboard Covers with StorAge Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,0.2,12.8151,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1561,cA-2014-105172,04-04-2014,09-04-2014,standarD CLASS,PK-18910,Paul Knutson,home OFFICE,unITED sTAteS,SAN FranCISCO,cAlifornia,94109,west,OFF-LA-10001641,OffICE SUpplIES,Labels,Avery 518,18.9,6,0,9.072,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1562,cA-2017-107293,05-09-2017,06-09-2017,FIRST cLaSs,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,Seattle,WasHington,98115,west,OFF-AR-10003732,OffICE SUpplIES,Art,Newell 333,2.78,1,0,0.7228,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1563,us-2017-102890,30-06-2017,30-06-2017,Same Day,SG-20470,sHeri Gordon,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10011,East,FUR-TA-10000577,FUrNItuRE,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1564,cA-2015-158554,09-11-2015,09-11-2015,Same Day,CM-12190,Charlotte Melton,CoNsuMER,unITED sTAteS,PHILADELPHIA,Pennsylvania,19134,East,OFF-PA-10004000,OffICE SUpplIES,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1565,cA-2014-116239,04-03-2014,04-03-2014,Same Day,CL-12565,Clay Ludtke,CoNsuMER,unITED sTAteS,Columbia,SOUTH cArolina,29203,SOUTH,OFF-ST-10001370,OffICE SUpplIES,StorAge,Sensible StorAge WireTech StorAge Systems,354.9,5,0,17.745,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1566,cA-2015-132101,19-03-2015,25-03-2015,standarD CLASS,JO-15550,jEsus OcAmpo,home OFFICE,unITED sTAteS,Seattle,WasHington,98105,west,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1567,cA-2015-129112,29-11-2015,30-11-2015,FIRST cLaSs,AW-10840,Anthony Witt,CoNsuMER,unITED sTAteS,Allen,Texas,75002,cENtrAL,TEC-AC-10003038,Technology,ACcessories,Kingston Digital DataTraveler 16GB usB 2.0,21.48,3,0.2,-0.2685,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1568,cA-2015-129112,29-11-2015,30-11-2015,FIRST cLaSs,AW-10840,Anthony Witt,CoNsuMER,unITED sTAteS,Allen,Texas,75002,cENtrAL,OFF-BI-10000088,OffICE SUpplIES,Binders,GBC imprintable Covers,8.784,4,0.8,-13.6152,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
1569,us-2017-152002,11-06-2017,11-06-2017,Same Day,Dv-13465,Dianna Vittorini,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,OFF-PA-10000357,OffICE SUpplIES,Paper,"White Dual Perf Computer Printout Paper, 2700 sHeets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
1570,cA-2017-165029,26-11-2017,30-11-2017,standarD CLASS,AH-10075,Adam Hart,coRpoRAte,unITED sTAteS,Atlanta,Georgia,30318,SOUTH,OFF-AR-10003504,OffICE SUpplIES,Art,Newell 347,12.84,3,0,3.7236,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
1571,us-2014-157385,23-11-2014,25-11-2014,FIRST cLaSs,Sc-20095,Sanjit Chand,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,FUR-CH-10000863,FUrNItuRE,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
